,AreaCode,Keyword,State,City,Impression Share (IS),Clicks,# Call Conversions,# Invoiced,# of Payments,$ Ad Cost,$ Invoiced,$ Received,Latitude,Longitude,CPC,$ Revenue / $ Ad Cost,$ Paid / $ Invoiced
161,817,residential engineer near me,Texas,Bedford,100.0,4.0,0.0,1.0,0.0,27.76,400.0,0.0,32.80948033333333,-97.28645866666666,6.94,0.0,0.0
162,817,residential structural engineer,Texas,Burleson,98.63666666666666,9.0,0.0,2.0,0.0,102.94,850.0,0.0,32.805082500000005,-97.18549583333333,11.437777777777777,0.0,0.0
163,817,residential structural engineer inspection near me,Texas,Killeen,100.0,3.0,0.0,0.0,0.0,37.9,0.0,0.0,31.146425,-97.6971215,12.633333333333333,0.0,0.0
164,817,residential structural engineer near me,Texas,Hurst,100.0,6.0,1.0,4.0,3.0,74.82,1650.0,1200.0,32.5637605,-97.2118765,12.469999999999999,16.03849238171612,0.7272727272727273
165,817,residential structural inspection,Texas,Haltom-City,100.0,1.0,0.0,4.0,2.0,12.11,3250.0,2100.0,32.803436,-97.267376,12.11,173.41040462427748,0.6461538461538462
166,817,str engineering,Texas,Stephenville,100.0,1.0,0.0,0.0,0.0,3.76,0.0,0.0,32.282235,-98.196717,3.76,0.0,0.0
167,817,structural analysis engineer,Texas,Hurst,100.0,1.0,0.0,1.0,0.0,10.66,450.0,0.0,32.85941,-97.178636,10.66,0.0,0.0
168,817,structural calculations,Texas,Weatherford,100.0,1.0,0.0,1.0,0.0,8.59,400.0,0.0,32.682609,-97.782556,8.59,0.0,0.0
169,817,structural contractors,Texas,Arlington,100.0,2.0,0.0,0.0,0.0,16.48,0.0,0.0,32.662513,-97.164024,8.24,0.0,0.0
170,817,structural design,Texas,Dallas,84.304,8.0,0.0,4.0,2.0,83.28,3250.0,2100.0,32.863682,-97.1598508,10.41,25.21613832853026,0.6461538461538462
171,817,structural engineer,Texas,Dallas,90.8938596491228,332.0,30.17,28.0,11.0,3315.2899999999995,13400.0,5750.0,32.324104561403495,-97.34664757894735,9.985813253012047,1.7343882435624036,0.4291044776119403
172,817,structural engineer costs,Texas,North-Richland-Hills,90.0,1.0,0.0,2.0,2.0,11.76,800.0,800.0,32.886201,-97.20773100000001,11.76,68.02721088435375,1.0
173,817,structural engineer fees,Texas,Euless,100.0,1.0,0.0,1.0,0.0,9.3,400.0,0.0,32.860285,-97.086028,9.3,0.0,0.0
174,817,structural engineer home inspection,Texas,Fort-Worth,100.0,1.0,0.0,0.0,0.0,12.92,0.0,0.0,32.742058,-97.38173,12.92,0.0,0.0
175,817,structural engineer inspection,Texas,Bedford,100.0,12.0,0.0,9.0,5.0,139.99,3800.0,2550.0,32.72914836363637,-97.4879381818182,11.665833333333333,18.215586827630545,0.6710526315789473
176,817,structural engineer inspection cost,Texas,Bedford,100.0,2.0,0.0,3.0,2.0,22.41,1200.0,800.0,32.858429,-97.1764445,11.205,35.698348951361,0.6666666666666666
177,817,structural engineer inspection near me,Texas,Haltom-City,100.0,1.0,0.0,4.0,2.0,12.51,3250.0,2100.0,32.803436,-97.267376,12.51,167.86570743405275,0.6461538461538462
178,817,structural engineer near me,Texas,Arlington,99.59294117647059,19.0,3.0,9.0,4.0,194.48,5300.0,2900.0,32.49417076470588,-97.38377347058824,10.23578947368421,14.911559029206089,0.5471698113207547
179,817,structural engineering companies,Texas,Granbury,100.0,2.0,0.0,4.0,0.0,18.05,2650.0,0.0,32.6676095,-97.622443,9.025,0.0,0.0
180,817,structural engineering firms,Texas,Dallas,83.36,4.0,0.0,0.0,0.0,45.03,0.0,0.0,32.832614,-96.849082,11.2575,0.0,0.0
181,817,structural engineering services,Texas,Waco,100.0,1.0,0.0,0.0,0.0,12.86,0.0,0.0,31.574721999999998,-97.127134,12.86,0.0,0.0
182,817,structural engineering services near me,Texas,Weatherford,100.0,1.0,0.0,1.0,0.0,5.61,400.0,0.0,32.682609,-97.782556,5.61,0.0,0.0
183,817,structural firm,Texas,Stephenville,100.0,1.0,0.0,0.0,0.0,12.57,0.0,0.0,32.282235,-98.196717,12.57,0.0,0.0
184,817,structural home inspection,Texas,Bedford,100.0,1.0,0.0,0.0,0.0,12.25,0.0,0.0,32.852971000000004,-97.130443,12.25,0.0,0.0
185,817,structural inspection,Texas,Bedford,100.0,6.0,0.0,7.0,2.0,75.08,4050.0,2100.0,32.335298333333334,-97.34313983333334,12.513333333333334,27.97016515716569,0.5185185185185185
186,817,what is checked in a home inspection,Texas,Burleson,100.0,1.0,0.0,0.0,0.0,5.78,0.0,0.0,32.532677,-97.306547,5.78,0.0,0.0
187,817,wind inspection,Texas,Bedford,100.0,1.0,0.0,0.0,0.0,12.87,0.0,0.0,32.852971000000004,-97.130443,12.87,0.0,0.0
188,830,foundation cracks,Texas,Boerne,94.72,2.0,0.0,0.0,0.0,25.28,0.0,0.0,30.130405500000002,-98.53146100000001,12.64,0.0,0.0
189,830,foundation engineer inspection,Texas,Boerne,100.0,1.0,0.0,0.0,0.0,12.24,0.0,0.0,29.85855,-98.703353,12.24,0.0,0.0
190,830,foundation engineering,Texas,Kerrville,97.428,7.0,0.0,0.0,0.0,57.510000000000005,0.0,0.0,29.6812378,-98.35853780000001,8.215714285714286,0.0,0.0
191,830,foundation structural engineer,Texas,Spring-Branch,100.0,3.0,0.0,3.0,1.0,37.87,1300.0,400.0,29.664584666666666,-98.15835499999999,12.623333333333333,10.562450488513337,0.3076923076923077
192,830,home inspection engineers,Texas,New-Braunfels,100.0,1.0,0.0,0.0,0.0,12.06,0.0,0.0,29.758816999999997,-98.191068,12.06,0.0,0.0
193,830,independent structural engineer,Texas,Bulverde,100.0,1.0,0.0,0.0,0.0,9.96,0.0,0.0,29.769465999999998,-98.453225,9.96,0.0,0.0
194,830,licensed structural engineer near me,Texas,Horseshoe-Bay,100.0,1.0,0.0,0.0,0.0,9.08,0.0,0.0,30.531339000000003,-98.37834699999999,9.08,0.0,0.0
195,830,residential engineer near me,Texas,Spring-Branch,100.0,1.0,0.0,0.0,0.0,9.21,0.0,0.0,29.893745000000003,-98.391104,9.21,0.0,0.0
196,830,residential structural engineer near me,Texas,Kerrville,100.0,1.0,3.0,0.0,0.0,12.67,0.0,0.0,30.036565000000003,-99.163069,12.67,0.0,0.0
197,830,structural calculations,Texas,Comfort,100.0,1.0,0.0,0.0,0.0,5.3,0.0,0.0,29.972310999999998,-98.904698,5.3,0.0,0.0
198,830,structural design,Texas,Blanco,100.0,1.0,0.0,0.0,0.0,12.51,0.0,0.0,30.083786,-98.476159,12.51,0.0,0.0
199,830,structural design engineer,Texas,Uvalde,100.0,1.0,0.0,0.0,0.0,8.29,0.0,0.0,29.362903999999997,-99.89813199999999,8.29,0.0,0.0
200,830,structural engineer,Texas,Bandera,96.0442857142857,41.0,5.5,4.0,1.0,408.75,1900.0,400.0,29.734616928571423,-98.5087755,9.96951219512195,0.9785932721712538,0.21052631578947367
201,830,structural engineer fees,Texas,Pipe-Creek,100.0,1.0,0.0,0.0,0.0,9.22,0.0,0.0,29.689691999999997,-98.91121600000001,9.22,0.0,0.0
202,830,structural engineer house inspection cost,Texas,Boerne,100.0,1.0,0.0,0.0,0.0,12.39,0.0,0.0,29.85855,-98.703353,12.39,0.0,0.0
203,830,structural engineer near me,Texas,Boerne,100.0,4.0,0.5,0.0,0.0,38.13,0.0,0.0,29.836353250000002,-98.68682299999999,9.5325,0.0,0.0
204,830,structural home inspection,Texas,Spring-Branch,100.0,1.0,0.0,0.0,0.0,12.39,0.0,0.0,29.893745000000003,-98.391104,12.39,0.0,0.0
205,832,architect,Texas,Houston,57.467999999999996,79.0,1.0,0.0,0.0,765.71,0.0,0.0,29.777578799999997,-95.4163173,9.692531645569622,0.0,0.0
206,832,architect cost,Texas,Houston,66.66499999999999,2.0,0.0,0.0,0.0,17.98,0.0,0.0,29.8439495,-95.402785,8.99,0.0,0.0
207,832,architects near me,Texas,Crosby,65.0,2.0,0.0,0.0,0.0,19.4,0.0,0.0,29.7074835,-95.2096895,9.7,0.0,0.0
208,832,architectural engineering,Texas,Houston,36.92,1.0,0.0,0.0,0.0,10.69,0.0,0.0,29.748202000000003,-95.468948,10.69,0.0,0.0
209,832,best structural engineer,Texas,Cypress,100.0,2.0,0.0,2.0,2.0,4.02,950.0,950.0,29.998421,-95.66736,2.01,236.31840796019904,1.0
210,832,building structural engineer,Texas,La-Porte,100.0,1.0,0.0,1.0,1.0,7.78,550.0,550.0,29.688459,-95.057379,7.78,70.69408740359897,1.0
211,832,civil structural engineer,Texas,Houston,82.2425,13.0,0.0,10.0,4.0,108.85,4300.0,1500.0,29.795164875,-95.479005875,8.373076923076923,13.780431786862655,0.3488372093023256
212,832,commercial structural engineer near me,Texas,Houston,100.0,1.0,0.0,1.0,0.0,12.8,400.0,0.0,29.689823999999998,-95.25239300000001,12.8,0.0,0.0
213,832,find a structural engineer,Texas,Cleveland,100.0,2.0,0.0,0.0,0.0,15.530000000000001,0.0,0.0,30.1633725,-95.4693795,7.765000000000001,0.0,0.0
214,832,forensic structural engineer,Texas,Houston,100.0,3.0,0.0,5.0,1.0,27.48,3200.0,500.0,29.83680133333333,-95.28962433333334,9.16,18.19505094614265,0.15625
215,832,foundation cracks,Texas,Houston,80.75857142857141,26.0,0.0,49.0,14.0,321.17999999999995,21100.0,6350.0,29.75938742857143,-95.45137176190474,12.353076923076921,19.77084500902921,0.3009478672985782
216,832,foundation engineer inspection,Texas,Houston,100.0,6.0,0.0,6.0,1.0,73.07,2800.0,500.0,29.684916999999995,-95.2995256,12.178333333333333,6.8427535240180655,0.17857142857142858
217,832,foundation engineering,Texas,Houston,90.7757142857143,39.0,8.9,31.0,10.0,400.27000000000004,14350.0,4800.0,29.802451523809527,-95.4300137142857,10.263333333333334,11.991905463811925,0.3344947735191638
218,832,foundation structural engineer,Texas,Houston,100.0,5.0,0.0,10.0,2.0,61.36000000000001,4700.0,1000.0,29.815604,-95.43117459999999,12.272000000000002,16.297262059973924,0.2127659574468085
219,832,freelance structural engineer,Texas,Houston,100.0,1.0,0.0,0.0,0.0,5.27,0.0,0.0,29.740078999999998,-95.446409,5.27,0.0,0.0
220,832,home inspection engineers,Texas,Houston,100.0,4.0,1.0,2.0,2.0,44.79,950.0,950.0,29.776750999999997,-95.46659025,11.1975,21.2100915382898,1.0
221,832,home plan designers,Texas,Houston,100.0,1.0,0.0,0.0,0.0,9.68,0.0,0.0,29.926472999999998,-95.60379,9.68,0.0,0.0
222,832,home structural engineer,Texas,Cypress,100.0,3.0,0.0,7.0,2.0,23.03,3200.0,950.0,29.7637295,-95.595446,7.676666666666667,41.25054277029961,0.296875
223,832,licensed structural engineer,Texas,Houston,95.97600000000001,8.0,0.0,4.0,3.0,73.44,4200.0,1900.0,29.8315876,-95.3235102,9.18,25.871459694989106,0.4523809523809524
224,832,local architect,Texas,Houston,78.75,2.0,0.0,0.0,0.0,9.23,0.0,0.0,30.031125000000003,-95.20184499999999,4.615,0.0,0.0
225,832,local structural engineer near me,Texas,Webster,100.0,2.0,0.0,0.0,0.0,18.4,0.0,0.0,29.539422,-95.13499499999999,9.2,0.0,0.0
226,832,nearby interior designer,Texas,Conroe,77.5,2.0,0.0,0.0,0.0,19.9,0.0,0.0,29.965761999999998,-95.5762225,9.95,0.0,0.0
227,832,professional structural engineer,Texas,Houston,50.0,2.0,0.0,0.0,0.0,19.439999999999998,0.0,0.0,29.698301,-95.544185,9.719999999999999,0.0,0.0
228,832,resident engineer,Texas,Houston,96.035,4.0,1.0,119.0,8.0,35.24,64794.0,2500.0,29.767083500000002,-95.30853,8.81,70.94211123723042,0.0385838194894589
229,832,residential architect,Texas,Houston,100.0,1.0,0.0,0.0,0.0,8.9,0.0,0.0,29.718434999999996,-95.42355500000001,8.9,0.0,0.0
230,832,residential architects near me,Texas,Tomball,75.0,2.0,0.0,0.0,0.0,18.759999999999998,0.0,0.0,29.831080500000002,-95.59852649999999,9.379999999999999,0.0,0.0
231,832,residential construction engineer,Texas,Magnolia,100.0,3.0,0.0,4.0,3.0,27.489999999999995,1350.0,1000.0,29.976399333333333,-95.50475866666666,9.163333333333332,36.376864314296114,0.7407407407407407
232,832,residential design build,Texas,Houston,55.0,1.0,0.0,0.0,0.0,9.72,0.0,0.0,29.744081,-95.487974,9.72,0.0,0.0
233,832,residential engineer near me,Texas,Houston,100.0,5.0,0.0,4.0,0.0,45.989999999999995,1500.0,0.0,29.78077975,-95.48694275,9.197999999999999,0.0,0.0
234,832,residential foundation engineer,Texas,Conroe,100.0,1.0,0.0,1.0,1.0,12.08,450.0,450.0,30.186277,-95.410662,12.08,37.25165562913907,1.0
235,832,residential structural engineer,Texas,Houston,87.03666666666668,9.0,1.0,12.0,3.0,76.09,5450.0,1450.0,29.770436666666665,-95.34964122222223,8.454444444444444,19.05638060191878,0.26605504587155965
236,832,residential structural engineer inspection,Texas,Katy,100.0,1.0,0.0,0.0,0.0,7.79,0.0,0.0,29.740677,-95.829652,7.79,0.0,0.0
237,832,residential structural engineer inspection near me,Texas,Baytown,100.0,1.0,1.0,1.0,1.0,12.38,500.0,500.0,29.789523,-94.859125,12.38,40.38772213247172,1.0
238,832,residential structural engineer near me,Texas,Kingwood,100.0,5.0,2.25,3.0,0.0,62.339999999999996,1300.0,0.0,29.757224,-95.273212,12.468,0.0,0.0
239,832,residential structural inspection,Texas,Missouri-City,100.0,4.0,2.0,4.0,1.0,46.31,2000.0,550.0,29.819129333333336,-95.135987,11.5775,11.87648456057007,0.275
240,832,small structural engineering firms,Texas,Houston,100.0,1.0,0.0,0.0,0.0,7.76,0.0,0.0,29.718434999999996,-95.42355500000001,7.76,0.0,0.0
241,832,steel structural engineer,Texas,Spring,53.33,2.0,0.0,5.0,2.0,9.06,2300.0,900.0,30.040876,-95.528914,4.53,99.33774834437085,0.391304347826087
242,832,str engineering,Texas,Houston,100.0,1.0,0.0,0.0,0.0,6.56,0.0,0.0,29.753624,-95.35981,6.56,0.0,0.0
243,832,structural analysis services,Texas,Cypress,100.0,2.0,0.0,2.0,2.0,17.03,950.0,950.0,29.9179965,-95.700557,8.515,55.7839107457428,1.0
244,832,structural building engineer,Texas,Bellaire,100.0,1.0,0.0,0.0,0.0,9.24,0.0,0.0,29.704019,-95.46090500000001,9.24,0.0,0.0
245,832,structural calculations,Texas,Houston,76.0,2.0,0.33,0.0,0.0,25.03,0.0,0.0,29.718434999999996,-95.42355500000001,12.515,0.0,0.0
246,832,structural contractors,Texas,Richmond,95.83333333333333,3.0,2.0,6.0,0.0,32.91,2750.0,0.0,29.701490666666672,-95.42496833333333,10.969999999999999,0.0,0.0
247,832,structural design,Texas,Houston,85.661875,39.0,0.0,13.0,2.0,398.39000000000004,6100.0,850.0,29.7591239375,-95.42610412499998,10.215128205128206,2.1335876904540774,0.13934426229508196
248,832,structural design companies,Texas,Missouri-City,100.0,1.0,1.0,1.0,0.0,5.75,400.0,0.0,29.600434000000003,-95.515549,5.75,0.0,0.0
249,832,structural design engineer,Texas,Houston,74.03,3.0,0.0,1.0,0.0,34.230000000000004,400.0,0.0,29.840048499999998,-95.48179999999999,11.410000000000002,0.0,0.0
250,832,structural engineer,Texas,Houston,83.40613636363639,856.0,64.31,232.0,39.0,8245.81,115994.0,19050.0,29.78556943181819,-95.39937182954542,9.632955607476635,2.3102642432944736,0.1642326327223822
251,832,structural engineer costs,Texas,Friendswood,100.0,1.0,0.0,2.0,0.0,7.98,900.0,0.0,29.515074,-95.192133,7.98,0.0,0.0
252,832,structural engineer home inspection,Texas,Houston,100.0,5.0,0.0,125.0,10.0,56.49,68494.0,4650.0,29.677649599999995,-95.1953484,11.298,82.31545406266595,0.06788915817443864
253,832,structural engineer inspection,Texas,Houston,98.005,18.0,1.0,24.0,8.0,185.95999999999998,10300.0,3400.0,29.84033375,-95.43729381249999,10.33111111111111,18.283501828350186,0.3300970873786408
254,832,structural engineer inspection cost,Texas,League-City,100.0,1.0,0.0,4.0,1.0,12.18,1900.0,500.0,29.503784999999997,-95.0873,12.18,41.050903119868636,0.2631578947368421
255,832,structural engineer inspection near me,Texas,Kingwood,0.0,1.0,0.0,8.0,2.0,6.92,3650.0,950.0,30.046777000000002,-95.22102199999999,6.92,137.28323699421966,0.2602739726027397
256,832,structural engineer near me,Texas,Houston,92.35380952380953,30.0,4.0,47.0,14.0,292.71000000000004,21100.0,7350.0,29.806117952380948,-95.41495057142858,9.757000000000001,25.110177308598953,0.34834123222748814
257,832,structural engineering companies,Texas,Houston,77.083,14.0,2.0,131.0,9.0,107.26,69094.0,3400.0,29.8074442,-95.3988593,7.661428571428572,31.698676114115234,0.04920832489072857
258,832,structural engineering consulting firms,Texas,Spring,100.0,1.0,0.0,3.0,1.0,12.28,1450.0,500.0,30.100254999999997,-95.35647900000001,12.28,40.71661237785017,0.3448275862068966
259,832,structural engineering firms,Texas,Houston,89.571,15.0,0.0,7.0,3.0,120.18,2650.0,1000.0,29.768378099999996,-95.4948962,8.012,8.320852055250457,0.37735849056603776
260,832,structural engineering services,Texas,Houston,100.0,4.0,0.0,6.0,2.0,31.72,2750.0,900.0,29.72098625,-95.5653005,7.93,28.373266078184113,0.32727272727272727
261,832,structural engineers in my area,Texas,Houston,100.0,3.0,0.0,2.0,0.0,27.07,950.0,0.0,29.985841,-95.517721,9.023333333333333,0.0,0.0
262,832,structural firm,Texas,Houston,70.0,1.0,0.0,3.0,2.0,4.82,3650.0,1350.0,29.675339,-95.479372,4.82,280.0829875518672,0.3698630136986301
263,832,structural home inspection,Texas,Houston,100.0,3.0,1.0,117.0,7.0,38.2,64044.0,2450.0,29.848157999999998,-95.28918133333333,12.733333333333334,64.13612565445025,0.03825494972206608
264,832,structural inspection,Texas,Houston,95.07696969696971,71.0,7.0,137.0,12.0,668.94,72044.0,4150.0,29.79531072727273,-95.4392671818182,9.42169014084507,6.203844888928752,0.0576036866359447
265,832,structural inspection cost,Texas,Katy,100.0,1.0,0.0,0.0,0.0,7.64,0.0,0.0,29.837571999999998,-95.733754,7.64,0.0,0.0
266,832,structural inspection near me,Texas,Magnolia,100.0,1.0,0.0,0.0,0.0,8.42,0.0,0.0,30.216858000000002,-95.647214,8.42,0.0,0.0
267,832,top structural engineering firms,Texas,Houston,100.0,4.0,0.0,3.0,0.0,49.84,1200.0,0.0,29.848054333333334,-95.46059566666666,12.46,0.0,0.0
268,832,wind inspection,Texas,Baytown,100.0,1.0,0.0,1.0,0.0,12.75,550.0,0.0,29.802460999999997,-94.970322,12.75,0.0,0.0
269,832,windstorm inspection,Texas,Houston,94.23625,81.0,12.0,33.0,12.0,569.4999999999999,14950.0,5550.0,29.731440343749995,-95.28731453125,7.030864197530863,9.74539069359087,0.3712374581939799
270,833,best structural engineer,Texas,Port-Bolivar,100.0,1.0,0.0,2.0,1.0,12.45,1250.0,550.0,29.426496000000004,-94.685696,12.45,44.17670682730924,0.44
271,833,foundation cracks,Texas,Helotes,90.86500000000001,5.0,0.0,0.0,0.0,54.92,0.0,0.0,30.019979,-98.42971,10.984,0.0,0.0
272,833,foundation engineer inspection,Texas,Helotes,100.0,2.0,0.0,0.0,0.0,22.95,0.0,0.0,29.609914,-98.746764,11.475,0.0,0.0
273,833,foundation engineering,Texas,Wylie,94.85249999999999,6.0,0.0,4.0,1.0,69.17,1300.0,450.0,30.4142455,-97.958943,11.528333333333334,6.505710568165389,0.34615384615384615
274,833,home inspection engineers,Texas,New-Caney,100.0,1.0,0.0,1.0,1.0,12.75,450.0,450.0,30.161065,-95.189809,12.75,35.294117647058826,1.0
275,833,house structure inspection,Texas,Helotes,100.0,1.0,0.0,0.0,0.0,12.29,0.0,0.0,29.609914,-98.746764,12.29,0.0,0.0
276,833,independent structural engineer,Texas,Converse,100.0,1.0,0.0,3.0,1.0,10.01,850.0,450.0,29.487773999999998,-98.291474,10.01,44.955044955044954,0.5294117647058824
277,833,licensed structural engineer,Texas,Schertz,100.0,2.0,0.0,1.0,0.0,13.34,450.0,0.0,29.547159000000004,-98.262598,6.67,0.0,0.0
278,833,resident engineer,Texas,New-Caney,100.0,1.0,0.0,1.0,1.0,7.73,450.0,450.0,30.161065,-95.189809,7.73,58.21474773609314,1.0
279,833,residential construction engineer,Texas,Port-Bolivar,100.0,1.0,0.0,2.0,1.0,7.05,1250.0,550.0,29.426496000000004,-94.685696,7.05,78.01418439716312,0.44
280,833,residential structural engineer,Texas,Schertz,100.0,1.0,0.0,1.0,0.0,10.78,450.0,0.0,29.547159000000004,-98.262598,10.78,0.0,0.0
281,833,structural design,Texas,Spicewood,100.0,1.0,0.0,0.0,0.0,12.62,0.0,0.0,30.430044,-98.112656,12.62,0.0,0.0
282,833,structural engineer,Texas,Diana,95.75999999999999,15.0,0.0,3.0,1.0,131.86,1700.0,550.0,30.528784,-97.26572428571428,8.790666666666668,4.171090550583952,0.3235294117647059
283,833,structural engineer inspection,Texas,New-Caney,100.0,1.0,0.0,1.0,1.0,2.4,450.0,450.0,30.161065,-95.189809,2.4,187.5,1.0
284,833,structural engineer near me,Texas,Tom-Bean,100.0,2.0,1.0,1.0,0.0,21.91,450.0,0.0,31.533205000000002,-97.37346,10.955,0.0,0.0
285,833,structural engineering companies,Texas,Aledo,100.0,1.0,0.0,0.0,0.0,12.22,0.0,0.0,32.695708,-97.63148199999999,12.22,0.0,0.0
286,833,structural home inspection,Texas,Spicewood,100.0,1.0,0.0,0.0,0.0,12.64,0.0,0.0,30.430044,-98.112656,12.64,0.0,0.0
287,903,commercial structural engineer near me,Texas,Daingerfield,100.0,1.0,0.0,0.0,0.0,8.88,0.0,0.0,33.020475,-94.729699,8.88,0.0,0.0
288,903,foundation engineer inspection,Texas,Greenville,100.0,1.0,0.0,0.0,0.0,12.26,0.0,0.0,33.189002,-96.108829,12.26,0.0,0.0
289,903,foundation engineering,Texas,Canton,95.5,10.0,0.0,4.0,2.0,97.36,1850.0,1250.0,32.6636215,-95.85484925,9.736,12.838948233360723,0.6756756756756757
290,903,foundation structural engineer,Texas,Ector,100.0,3.0,0.0,1.0,0.0,28.04,600.0,0.0,33.44252566666666,-95.55376,9.346666666666666,0.0,0.0
291,903,home structural engineer,Texas,Lindale,100.0,1.0,0.0,0.0,0.0,4.83,0.0,0.0,32.537896999999994,-95.435716,4.83,0.0,0.0
292,903,licensed structural engineer,Texas,Greenville,100.0,1.0,0.0,0.0,0.0,8.84,0.0,0.0,33.189002,-96.108829,8.84,0.0,0.0
293,903,local structural engineer,Texas,Quinlan,100.0,1.0,3.0,2.0,1.0,12.2,1100.0,550.0,32.9242,-96.109811,12.2,45.08196721311476,0.5
294,903,residential foundation engineer,Texas,Denison,100.0,1.0,0.0,4.0,0.0,12.77,2850.0,0.0,33.770785,-96.604061,12.77,0.0,0.0
295,903,residential structural engineer,Texas,Canton,100.0,1.0,0.0,0.0,0.0,6.9,0.0,0.0,32.516876,-95.883622,6.9,0.0,0.0
296,903,residential structural engineer inspection near me,Texas,Mabank,100.0,2.0,0.0,0.0,0.0,24.33,0.0,0.0,32.8907265,-95.366345,12.165,0.0,0.0
297,903,residential structural engineer near me,Texas,Corsicana,100.0,2.0,0.0,0.0,0.0,18.45,0.0,0.0,32.104684000000006,-96.2312885,9.225,0.0,0.0
298,903,steel structural engineer,Texas,Buffalo,100.0,1.0,0.0,0.0,0.0,8.96,0.0,0.0,31.473667,-96.009365,8.96,0.0,0.0
299,903,structural engineer,Texas,Denison,97.1904,53.0,5.0,11.0,3.0,470.0799999999999,6400.0,1850.0,32.84357116,-95.65182503999999,8.86943396226415,3.9355003403675974,0.2890625
300,903,structural engineer costs,Texas,Athens,100.0,1.0,0.0,0.0,0.0,5.45,0.0,0.0,32.244008,-95.807608,5.45,0.0,0.0
301,903,structural engineer home inspection,Texas,Mabank,100.0,1.0,0.0,0.0,0.0,12.83,0.0,0.0,32.277759,-96.10533199999999,12.83,0.0,0.0
302,903,structural engineer inspection,Texas,Mabank,100.0,2.0,1.0,2.0,1.0,18.17,1200.0,600.0,32.858477,-96.3260865,9.085,33.02146395156851,0.5
303,903,structural engineer inspection cost,Texas,Trinidad,100.0,2.0,0.0,0.0,0.0,22.619999999999997,0.0,0.0,32.782092500000005,-95.9002945,11.309999999999999,0.0,0.0
304,903,structural engineer near me,Texas,Sherman,91.0,6.0,0.0,0.0,0.0,51.489999999999995,0.0,0.0,32.838113799999995,-95.44230259999999,8.581666666666665,0.0,0.0
305,903,structural engineering services near me,Texas,Beckville,100.0,1.0,0.0,0.0,0.0,5.14,0.0,0.0,32.249318,-94.45322,5.14,0.0,0.0
306,903,structural engineers in my area,Texas,Kemp,100.0,2.0,0.0,4.0,0.0,17.990000000000002,1150.0,0.0,32.767332499999995,-95.92662899999999,8.995000000000001,0.0,0.0
307,903,structural inspection,Texas,New-Boston,100.0,3.0,0.0,0.0,0.0,27.119999999999997,0.0,0.0,32.763244333333326,-94.821665,9.04,0.0,0.0
308,903,structural inspection near me,Texas,De-Kalb,100.0,2.0,0.0,0.0,0.0,16.18,0.0,0.0,33.481465,-94.5330405,8.09,0.0,0.0
309,903,windstorm inspection,Texas,Blossom,100.0,1.0,0.0,0.0,0.0,9.42,0.0,0.0,33.683869,-95.34473299999999,9.42,0.0,0.0
310,936,architect,Texas,Conroe,58.61,1.0,0.0,0.0,0.0,9.42,0.0,0.0,30.307375,-95.438548,9.42,0.0,0.0
311,936,foundation cracks,Texas,New-Waverly,100.0,1.0,0.0,0.0,0.0,12.73,0.0,0.0,30.558321000000003,-95.436252,12.73,0.0,0.0
312,936,foundation engineering,Texas,Trinity,97.5,5.0,1.0,2.0,1.0,37.199999999999996,1100.0,500.0,30.596772199999997,-95.4491716,7.4399999999999995,13.440860215053766,0.45454545454545453
313,936,foundation structural engineer,Texas,Livingston,100.0,1.0,0.0,0.0,0.0,11.93,0.0,0.0,30.717792,-94.817231,11.93,0.0,0.0
314,936,home inspection engineers,Texas,Montgomery,100.0,2.0,1.0,4.0,0.0,25.08,2500.0,0.0,30.3859125,-95.708139,12.54,0.0,0.0
315,936,pe civil structural,Texas,Goodrich,100.0,1.0,0.0,0.0,0.0,12.55,0.0,0.0,30.574472999999998,-94.911179,12.55,0.0,0.0
316,936,residential engineer near me,Texas,San-Augustine,100.0,1.0,0.0,0.0,0.0,4.08,0.0,0.0,31.483596999999996,-94.131501,4.08,0.0,0.0
317,936,residential structural engineer,Texas,Montgomery,100.0,2.0,1.0,1.0,0.0,16.0,600.0,0.0,30.576206,-95.4019515,8.0,0.0,0.0
318,936,structural design companies,Texas,Conroe,100.0,1.0,0.0,0.0,0.0,8.34,0.0,0.0,30.285840000000004,-95.312397,8.34,0.0,0.0
319,936,structural engineer,Texas,Conroe,93.12142857142858,22.0,5.0,5.0,1.0,156.15,2900.0,500.0,30.380044571428577,-95.61131914285714,7.097727272727273,3.202049311559398,0.1724137931034483
320,936,structural engineer calculations,Texas,Magnolia,100.0,1.0,0.0,0.0,0.0,8.95,0.0,0.0,30.156257,-95.74925999999999,8.95,0.0,0.0
321,936,structural engineer inspection,Texas,Conroe,100.0,2.0,0.0,0.0,0.0,6.0600000000000005,0.0,0.0,30.619756000000002,-95.6088705,3.0300000000000002,0.0,0.0
322,936,structural engineer near me,Texas,Lufkin,100.0,6.0,1.0,5.0,1.0,53.03,2700.0,450.0,30.870112999999996,-95.116455,8.838333333333333,8.48576277578729,0.16666666666666666
323,936,structural engineering services,Texas,Willis,100.0,1.0,0.0,0.0,0.0,8.19,0.0,0.0,30.438807,-95.533229,8.19,0.0,0.0
324,936,structural engineers in my area,Texas,Livingston,100.0,1.0,0.0,0.0,0.0,9.36,0.0,0.0,30.717792,-94.817231,9.36,0.0,0.0
